id,name,annotation
b0855,G_b0855,"OrderedDict([('asap', 'ABE-0002915'), ('ecogene', 'EG11630'), ('ncbigene', '945476'), ('ncbigi', 'gi:90111177'), ('uniprot', 'P31134')])"
b1123,G_b1123,"OrderedDict([('asap', 'ABE-0003789'), ('ecogene', 'EG10752'), ('ncbigene', '945682'), ('ncbigi', 'gi:16129086'), ('uniprot', 'P0AFK9')])"
b0856,G_b0856,"OrderedDict([('asap', 'ABE-0002917'), ('ecogene', 'EG11631'), ('ncbigene', '945475'), ('ncbigi', 'gi:16128824'), ('uniprot', 'P31135')])"
b1126,G_b1126,"OrderedDict([('asap', 'ABE-0003796'), ('ecogene', 'EG10749'), ('ncbigene', '946323'), ('ncbigi', 'gi:16129089'), ('uniprot', 'P69874')])"
b0854,G_b0854,"OrderedDict([('asap', 'ABE-0002913'), ('ecogene', 'EG11629'), ('ncbigene', '945480'), ('ncbigi', 'gi:16128822'), ('uniprot', 'P31133')])"
b1441,G_b1441,"OrderedDict([('asap', 'ABE-0004805'), ('ecogene', 'EG13763'), ('ncbigene', '946007'), ('ncbigi', 'gi:16129400'), ('uniprot', 'P77795')])"
b0857,G_b0857,"OrderedDict([('asap', 'ABE-0002919'), ('ecogene', 'EG11632'), ('ncbigene', '945485'), ('ncbigi', 'gi:16128825'), ('uniprot', 'P0AFL1')])"
b1443,G_b1443,"OrderedDict([('asap', 'ABE-0004809'), ('ecogene', 'EG13765'), ('ncbigene', '945903'), ('ncbigi', 'gi:16129402'), ('uniprot', 'P0AFR9')])"
b1124,G_b1124,"OrderedDict([('asap', 'ABE-0003791'), ('ecogene', 'EG10751'), ('ncbigene', '945691'), ('ncbigi', 'gi:16129087'), ('uniprot', 'P0AFK6')])"
b1125,G_b1125,"OrderedDict([('asap', 'ABE-0003794'), ('ecogene', 'EG10750'), ('ncbigene', '945692'), ('ncbigi', 'gi:162135921'), ('uniprot', 'P0AFK4')])"
b1440,G_b1440,"OrderedDict([('asap', 'ABE-0004803'), ('ecogene', 'EG13762'), ('ncbigene', '946005'), ('ncbigi', 'gi:16129399'), ('uniprot', 'P76108')])"
b1442,G_b1442,"OrderedDict([('asap', 'ABE-0004807'), ('ecogene', 'EG13764'), ('ncbigene', '945976'), ('ncbigi', 'gi:16129401'), ('uniprot', 'P77156')])"
b2957,G_b2957,"OrderedDict([('asap', 'ABE-0009700'), ('ecogene', 'EG10046'), ('ncbigene', '947454'), ('ncbigi', 'gi:16130858'), ('uniprot', 'P00805')])"
b0150,G_b0150,"OrderedDict([('asap', 'ABE-0000520'), ('ecogene', 'EG10302'), ('ncbigene', '944856'), ('ncbigi', 'gi:16128143'), ('uniprot', 'P06971')])"
b1865,G_b1865,"OrderedDict([('asap', 'ABE-0006223'), ('ecogene', 'EG11138'), ('ncbigene', '946383'), ('ncbigi', 'gi:16129818'), ('uniprot', 'P0AFC0')])"
b2954,G_b2954,"OrderedDict([('asap', 'ABE-0009692'), ('ecogene', 'EG12982'), ('ncbigene', '947429'), ('ncbigi', 'gi:16130855'), ('uniprot', 'P52061')])"
b1002,G_b1002,"OrderedDict([('asap', 'ABE-0003388'), ('ecogene', 'EG10033'), ('ncbigene', '945773'), ('ncbigi', 'gi:16128968'), ('uniprot', 'P19926')])"
b2938,G_b2938,"OrderedDict([('asap', 'ABE-0009634'), ('ecogene', 'EG10959'), ('ncbigene', '947432'), ('ncbigi', 'gi:16130839'), ('uniprot', 'P21170')])"
b4090,G_b4090,"OrderedDict([('asap', 'ABE-0013405'), ('ecogene', 'EG11827'), ('ncbigene', '948602'), ('ncbigi', 'gi:16131916'), ('uniprot', 'P37351')])"
b4084,G_b4084,"OrderedDict([('asap', 'ABE-0013380'), ('ecogene', 'EG11956'), ('ncbigene', '948596'), ('ncbigi', 'gi:16131910'), ('uniprot', 'P32718')])"
b4085,G_b4085,"OrderedDict([('asap', 'ABE-0013382'), ('ecogene', 'EG11957'), ('ncbigene', '948595'), ('ncbigi', 'gi:16131911'), ('uniprot', 'P32719')])"
b3748,G_b3748,"OrderedDict([('asap', 'ABE-0012256'), ('ecogene', 'EG10817'), ('ncbigene', '948267'), ('ncbigi', 'gi:90111647'), ('uniprot', 'P04982')])"
b3751,G_b3751,"OrderedDict([('asap', 'ABE-0012264'), ('ecogene', 'EG10815'), ('ncbigene', '948261'), ('ncbigi', 'gi:16131619'), ('uniprot', 'P02925')])"
b3750,G_b3750,"OrderedDict([('asap', 'ABE-0012261'), ('ecogene', 'EG10816'), ('ncbigene', '948262'), ('ncbigi', 'gi:16131618'), ('uniprot', 'P0AGI1')])"
b4230,G_b4230,"OrderedDict([('asap', 'ABE-0013838'), ('ecogene', 'EG12520'), ('ncbigene', '948743'), ('ncbigi', 'gi:145698343'), ('uniprot', 'P39328')])"
b4227,G_b4227,"OrderedDict([('asap', 'ABE-0013829'), ('ecogene', 'EG12517'), ('ncbigene', '948746'), ('ncbigi', 'gi:16132049'), ('uniprot', 'P39325')])"
b4231,G_b4231,"OrderedDict([('asap', 'ABE-0013840'), ('ecogene', 'EG12439'), ('ncbigene', '948754'), ('ncbigi', 'gi:90111710'), ('uniprot', 'P37772')])"
b3749,G_b3749,"OrderedDict([('asap', 'ABE-0012259'), ('ecogene', 'EG10814'), ('ncbigene', '948264'), ('ncbigi', 'gi:16131617'), ('uniprot', 'P04983')])"
b4485,G_b4485,"OrderedDict([('asap', 'ABE-0174118'), ('ecogene', 'EG12518'), ('ncbigene', '2847725'), ('ncbigi', 'gi:49176475'), ('uniprot', 'Q6BEX0')])"
b0260,G_b0260,"OrderedDict([('asap', 'ABE-0000893'), ('ecogene', 'EG13342'), ('ncbigene', '946284'), ('ncbigi', 'gi:90111105'), ('uniprot', 'Q47689')])"
b0810,G_b0810,"OrderedDict([('asap', 'ABE-0002766'), ('ecogene', 'EG10388'), ('ncbigene', '945621'), ('ncbigi', 'gi:16128778'), ('uniprot', 'P0AEQ6')])"
b0809,G_b0809,"OrderedDict([('asap', 'ABE-0002764'), ('ecogene', 'EG10389'), ('ncbigene', '945435'), ('ncbigi', 'gi:16128777'), ('uniprot', 'P10346')])"
b0811,G_b0811,"OrderedDict([('asap', 'ABE-0002771'), ('ecogene', 'EG10386'), ('ncbigene', '944872'), ('ncbigi', 'gi:16128779'), ('uniprot', 'P0AEQ3')])"
b1492,G_b1492,"OrderedDict([('asap', 'ABE-0004973'), ('ecogene', 'EG12456'), ('ncbigene', '946057'), ('ncbigi', 'gi:16129451'), ('uniprot', 'P63235')])"
b3653,G_b3653,"OrderedDict([('asap', 'ABE-0011941'), ('ecogene', 'EG10406'), ('ncbigene', '948166'), ('ncbigi', 'gi:16131524'), ('uniprot', 'P0AER8')])"
b3927,G_b3927,"OrderedDict([('asap', 'ABE-0012828'), ('ecogene', 'EG10396'), ('ncbigene', '948422'), ('ncbigi', 'gi:16131765'), ('uniprot', 'P0AER0')])"
b3959,G_b3959,"OrderedDict([('asap', 'ABE-0012967'), ('ecogene', 'EG10064'), ('ncbigene', '948464'), ('ncbigi', 'gi:145698337'), ('uniprot', 'P0A6C8')])"
b2170,G_b2170,"OrderedDict([('asap', 'ABE-0007184'), ('ecogene', 'EG12034'), ('ncbigene', '946673'), ('ncbigi', 'gi:16130108'), ('uniprot', 'P33026')])"
b0070,G_b0070,"OrderedDict([('asap', 'ABE-0000257'), ('ecogene', 'EG11754'), ('ncbigene', '944793'), ('ncbigi', 'gi:49175994'), ('uniprot', 'P31675')])"
b1528,G_b1528,"OrderedDict([('asap', 'ABE-0005103'), ('ecogene', 'EG11636'), ('ncbigene', '947218'), ('ncbigi', 'gi:16129487'), ('uniprot', 'P31122')])"
b2303,G_b2303,"OrderedDict([('asap', 'ABE-0007603'), ('ecogene', 'EG14263'), ('ncbigene', '946781'), ('ncbigi', 'gi:16130238'), ('uniprot', 'P0AC19')])"
b3028,G_b3028,"OrderedDict([('asap', 'ABE-0009946'), ('ecogene', 'EG12656'), ('ncbigene', '947512'), ('ncbigi', 'gi:16130924'), ('uniprot', 'P0AEY5')])"
b3432,G_b3432,"OrderedDict([('asap', 'ABE-0011209'), ('ecogene', 'EG10378'), ('ncbigene', '947940'), ('ncbigi', 'gi:16131306'), ('uniprot', 'P07762')])"
b3503,G_b3503,"OrderedDict([('asap', 'ABE-0011439'), ('ecogene', 'EG12237'), ('ncbigene', '948018'), ('ncbigi', 'gi:16131375'), ('uniprot', 'P0AB96')])"
b4321,G_b4321,"OrderedDict([('asap', 'ABE-0014161'), ('ecogene', 'EG12563'), ('ncbigene', '948848'), ('ncbigi', 'gi:16132142'), ('uniprot', 'P0AC94')])"
b3792,G_b3792,"OrderedDict([('asap', 'ABE-0012386'), ('ecogene', 'EG11486'), ('ncbigene', '948294'), ('ncbigi', 'gi:16131648'), ('uniprot', 'P0AAA7')])"
b2033,G_b2033,"OrderedDict([('asap', 'ABE-0006749'), ('ecogene', 'EG11984'), ('ncbigene', '946556'), ('ncbigi', 'gi:16129973'), ('uniprot', 'P37750')])"
b2034,G_b2034,"OrderedDict([('asap', 'ABE-0006751'), ('ecogene', 'EG11983'), ('ncbigene', '947041'), ('ncbigi', 'gi:16129974'), ('uniprot', 'P37749')])"
b2037,G_b2037,"OrderedDict([('asap', 'ABE-0006757'), ('ecogene', 'EG11980'), ('ncbigene', '946557'), ('ncbigi', 'gi:16129977'), ('uniprot', 'P37746')])"
b2175,G_b2175,"OrderedDict([('asap', 'ABE-0007200'), ('ecogene', 'EG14076'), ('ncbigene', '946686'), ('ncbigi', 'gi:16130113'), ('uniprot', 'P0AFV4')])"
b0356,G_b0356,"OrderedDict([('asap', 'ABE-0001221'), ('ecogene', 'EG50010'), ('ncbigene', '944988'), ('ncbigi', 'gi:16128341'), ('uniprot', 'P25437')])"
b2240,G_b2240,"OrderedDict([('asap', 'ABE-0007401'), ('ecogene', 'EG10401'), ('ncbigene', '946704'), ('ncbigi', 'gi:16130175'), ('uniprot', 'P08194')])"
b0875,G_b0875,"OrderedDict([('asap', 'ABE-0002976'), ('ecogene', 'EG13270'), ('ncbigene', '945497'), ('ncbigi', 'gi:16128843'), ('uniprot', 'P60844')])"
b0353,G_b0353,"OrderedDict([('asap', 'ABE-0001213'), ('ecogene', 'EG13293'), ('ncbigene', '944997'), ('ncbigi', 'gi:90111117'), ('uniprot', 'P77589')])"
b2309,G_b2309,"OrderedDict([('asap', 'ABE-0007617'), ('ecogene', 'EG12124'), ('ncbigene', '945309'), ('ncbigi', 'gi:16130244'), ('uniprot', 'P0AEU0')])"
b0325,G_b0325,"OrderedDict([('asap', 'ABE-0001113'), ('ecogene', 'EG13595'), ('ncbigene', '944975'), ('ncbigi', 'gi:16128310'), ('uniprot', 'P75691')])"
b2092,G_b2092,"OrderedDict([('asap', 'ABE-0006928'), ('ecogene', 'EG12416'), ('ncbigene', '946603'), ('uniprot', 'P69831')])"
b2093,G_b2093,"OrderedDict([('asap', 'ABE-0006930'), ('ecogene', 'EG12415'), ('ncbigene', '946610'), ('ncbigi', 'gi:16130031'), ('uniprot', 'P37188')])"
b2094,G_b2094,"OrderedDict([('asap', 'ABE-0006932'), ('ecogene', 'EG12414'), ('ncbigene', '946633'), ('ncbigi', 'gi:16130032'), ('uniprot', 'P69828')])"
b3093,G_b3093,"OrderedDict([('asap', 'ABE-0010171'), ('ecogene', 'EG12738'), ('ncbigene', '947601'), ('ncbigi', 'gi:674842734'), ('uniprot', 'P0AA78')])"
b3415,G_b3415,"OrderedDict([('asap', 'ABE-0011148'), ('ecogene', 'EG12380'), ('ncbigene', '947924'), ('ncbigi', 'gi:49176350'), ('uniprot', 'P39835')])"
b4476,G_b4476,"OrderedDict([('asap', 'ABE-0174105'), ('ecogene', 'EG12631'), ('ncbigene', '2847760'), ('ncbigi', 'gi:49176355'), ('uniprot', 'P0AC96')])"
b1621,G_b1621,"OrderedDict([('asap', 'ABE-0005429'), ('ecogene', 'EG10563'), ('ncbigene', '946009'), ('ncbigi', 'gi:16129579'), ('uniprot', 'P19642')])"
b2021,G_b2021,"OrderedDict([('asap', 'ABE-0006717'), ('ecogene', 'EG10446'), ('ncbigene', '946551'), ('ncbigi', 'gi:16129962'), ('uniprot', 'P06986')])"
b0166,G_b0166,"OrderedDict([('asap', 'ABE-0000565'), ('ecogene', 'EG10207'), ('ncbigene', '944862'), ('ncbigi', 'gi:16128159'), ('uniprot', 'P0A9D8')])"
b1519,G_b1519,"OrderedDict([('asap', 'ABE-0005070'), ('ecogene', 'EG13812'), ('ncbigene', '946074'), ('ncbigi', 'gi:16129478'), ('uniprot', 'P76145')])"
b3437,G_b3437,"OrderedDict([('asap', 'ABE-0011224'), ('ecogene', 'EG12629'), ('ncbigene', '947937'), ('ncbigi', 'gi:90111591'), ('uniprot', 'P46859')])"
b4268,G_b4268,"OrderedDict([('asap', 'ABE-0013980'), ('ecogene', 'EG12152'), ('ncbigene', '946066'), ('ncbigi', 'gi:16132090'), ('uniprot', 'P39208')])"
b3805,G_b3805,"OrderedDict([('asap', 'ABE-0012427'), ('ecogene', 'EG10429'), ('ncbigene', '947759'), ('ncbigi', 'gi:49176416'), ('uniprot', 'P06983')])"
b3904,G_b3904,"OrderedDict([('asap', 'ABE-0012738'), ('ecogene', 'EG11868'), ('ncbigene', '948399'), ('ncbigi', 'gi:16131744'), ('uniprot', 'P32171')])"
b2482,G_b2482,"OrderedDict([('asap', 'ABE-0008181'), ('ecogene', 'EG11282'), ('ncbigene', '946961'), ('ncbigi', 'gi:16130407'), ('uniprot', 'P23482')])"
b2484,G_b2484,"OrderedDict([('asap', 'ABE-0008185'), ('ecogene', 'EG14212'), ('ncbigene', '947290'), ('ncbigi', 'gi:16130409'), ('uniprot', 'P77416')])"
b2488,G_b2488,"OrderedDict([('asap', 'ABE-0008196'), ('ecogene', 'EG14216'), ('ncbigene', '946965'), ('ncbigi', 'gi:16130413'), ('uniprot', 'P77423')])"
b2723,G_b2723,"OrderedDict([('asap', 'ABE-0008948'), ('ecogene', 'EG10476'), ('ncbigene', '945327'), ('ncbigi', 'gi:16130630'), ('uniprot', 'P16429')])"
b2485,G_b2485,"OrderedDict([('asap', 'ABE-0008188'), ('ecogene', 'EG14213'), ('ncbigene', '945298'), ('ncbigi', 'gi:16130410'), ('uniprot', 'P0AEW1')])"
b2483,G_b2483,"OrderedDict([('asap', 'ABE-0008183'), ('ecogene', 'EG14211'), ('ncbigene', '947492'), ('ncbigi', 'gi:90111445'), ('uniprot', 'P77858')])"
b2724,G_b2724,"OrderedDict([('asap', 'ABE-0008950'), ('ecogene', 'EG10475'), ('ncbigene', '948002'), ('ncbigi', 'gi:16130631'), ('uniprot', 'P0AAK1')])"
b2721,G_b2721,"OrderedDict([('asap', 'ABE-0008944'), ('ecogene', 'EG10478'), ('ncbigene', '947396'), ('ncbigi', 'gi:16130628'), ('uniprot', 'P16431')])"
b2490,G_b2490,"OrderedDict([('asap', 'ABE-0008200'), ('ecogene', 'EG14218'), ('ncbigene', '947713'), ('ncbigi', 'gi:90111446'), ('uniprot', 'P77453')])"
b2719,G_b2719,"OrderedDict([('asap', 'ABE-0008936'), ('ecogene', 'EG10480'), ('ncbigene', '947191'), ('ncbigi', 'gi:16130626'), ('uniprot', 'P16433')])"
b4079,G_b4079,"OrderedDict([('asap', 'ABE-0013363'), ('ecogene', 'EG10285'), ('ncbigene', '948584'), ('ncbigi', 'gi:16131905'), ('uniprot', 'P07658')])"
b2481,G_b2481,"OrderedDict([('asap', 'ABE-0008179'), ('ecogene', 'EG11150'), ('ncbigene', '946959'), ('ncbigi', 'gi:90111444'), ('uniprot', 'P23481')])"
b2486,G_b2486,"OrderedDict([('asap', 'ABE-0008191'), ('ecogene', 'EG14214'), ('ncbigene', '946962'), ('ncbigi', 'gi:16130411'), ('uniprot', 'P77437')])"
b2722,G_b2722,"OrderedDict([('asap', 'ABE-0008946'), ('ecogene', 'EG10477'), ('ncbigene', '948994'), ('ncbigi', 'gi:16130629'), ('uniprot', 'P16430')])"
b2720,G_b2720,"OrderedDict([('asap', 'ABE-0008942'), ('ecogene', 'EG10479'), ('ncbigene', '947048'), ('ncbigi', 'gi:16130627'), ('uniprot', 'P16432')])"
b2487,G_b2487,"OrderedDict([('asap', 'ABE-0008194'), ('ecogene', 'EG14215'), ('ncbigene', '946964'), ('ncbigi', 'gi:16130412'), ('uniprot', 'P77329')])"
b2489,G_b2489,"OrderedDict([('asap', 'ABE-0008198'), ('ecogene', 'EG14217'), ('ncbigene', '946966'), ('ncbigi', 'gi:16130414'), ('uniprot', 'P77668')])"
b2747,G_b2747,"OrderedDict([('asap', 'ABE-0009017'), ('ecogene', 'EG13110'), ('ncbigene', '948269'), ('ncbigi', 'gi:16130654'), ('uniprot', 'Q46893')])"
b3213,G_b3213,"OrderedDict([('asap', 'ABE-0010547'), ('ecogene', 'EG10404'), ('ncbigene', '947723'), ('ncbigi', 'gi:16131103'), ('uniprot', 'P09832')])"
b1761,G_b1761,"OrderedDict([('asap', 'ABE-0005865'), ('ecogene', 'EG10372'), ('ncbigene', '946802'), ('ncbigi', 'gi:16129715'), ('uniprot', 'P00370')])"
b3212,G_b3212,"OrderedDict([('asap', 'ABE-0010545'), ('ecogene', 'EG10403'), ('ncbigene', '947724'), ('ncbigi', 'gi:308209621'), ('uniprot', 'P09831')])"
b0186,G_b0186,"OrderedDict([('asap', 'ABE-0000633'), ('ecogene', 'EG13219'), ('ncbigene', '944887'), ('ncbigi', 'gi:16128179'), ('uniprot', 'P52095')])"
b4131,G_b4131,"OrderedDict([('asap', 'ABE-0013526'), ('ecogene', 'EG10131'), ('ncbigene', '948643'), ('ncbigi', 'gi:16131957'), ('uniprot', 'P0A9H3')])"
b1189,G_b1189,"OrderedDict([('asap', 'ABE-0003995'), ('ecogene', 'EG11407'), ('ncbigene', '945752'), ('ncbigi', 'gi:16129152'), ('uniprot', 'P0A6J5')])"
b2888,G_b2888,"OrderedDict([('asap', 'ABE-0009478'), ('ecogene', 'EG13071'), ('ncbigene', '949017'), ('ncbigi', 'gi:90111510'), ('uniprot', 'Q46821')])"
b2882,G_b2882,"OrderedDict([('asap', 'ABE-0009463'), ('ecogene', 'EG13065'), ('ncbigene', '949075'), ('ncbigi', 'gi:90111507'), ('uniprot', 'P67444')])"
b3453,G_b3453,"OrderedDict([('asap', 'ABE-0011274'), ('ecogene', 'EG11047'), ('ncbigene', '947962'), ('ncbigi', 'gi:16131325'), ('uniprot', 'P0AG80')])"
b3450,G_b3450,"OrderedDict([('asap', 'ABE-0011266'), ('ecogene', 'EG11048'), ('ncbigene', '947953'), ('ncbigi', 'gi:90111593'), ('uniprot', 'P10907')])"
b3451,G_b3451,"OrderedDict([('asap', 'ABE-0011270'), ('ecogene', 'EG11049'), ('ncbigene', '947959'), ('ncbigi', 'gi:16131323'), ('uniprot', 'P10906')])"
b3452,G_b3452,"OrderedDict([('asap', 'ABE-0011272'), ('ecogene', 'EG11046'), ('ncbigene', '947957'), ('ncbigi', 'gi:16131324'), ('uniprot', 'P10905')])"
b2536,G_b2536,"OrderedDict([('asap', 'ABE-0008348'), ('ecogene', 'EG13454'), ('ncbigene', '947007'), ('ncbigi', 'gi:16130461'), ('uniprot', 'Q47142')])"
b0212,G_b0212,"OrderedDict([('asap', 'ABE-0000707'), ('ecogene', 'EG13330'), ('ncbigene', '944902'), ('ncbigi', 'gi:16128199'), ('uniprot', 'P0AC84')])"
b3779,G_b3779,"OrderedDict([('asap', 'ABE-0012347'), ('ecogene', 'EG10413'), ('ncbigene', '948291'), ('ncbigi', 'gi:49176408'), ('uniprot', 'P25552')])"
b2868,G_b2868,"OrderedDict([('asap', 'ABE-0009418'), ('ecogene', 'EG13051'), ('ncbigene', '945148'), ('ncbigi', 'gi:16130770'), ('uniprot', 'Q46801')])"
b2867,G_b2867,"OrderedDict([('asap', 'ABE-0009416'), ('ecogene', 'EG13050'), ('ncbigene', '947205'), ('ncbigi', 'gi:16130769'), ('uniprot', 'Q46800')])"
b2866,G_b2866,"OrderedDict([('asap', 'ABE-0009413'), ('ecogene', 'EG13049'), ('ncbigene', '947116'), ('ncbigi', 'gi:16130768'), ('uniprot', 'Q46799')])"
b4311,G_b4311,"OrderedDict([('asap', 'ABE-0014136'), ('ecogene', 'EG12389'), ('ncbigene', '946843'), ('ncbigi', 'gi:90111728'), ('uniprot', 'P69856')])"
b1991,G_b1991,"OrderedDict([('asap', 'ABE-0006611'), ('ecogene', 'EG12151'), ('ncbigene', '946517'), ('ncbigi', 'gi:16129932'), ('uniprot', 'P36562')])"
b3502,G_b3502,"OrderedDict([('asap', 'ABE-0011437'), ('ecogene', 'EG12236'), ('ncbigene', '948011'), ('ncbigi', 'gi:90111602'), ('uniprot', 'P0AB93')])"
b1444,G_b1444,"OrderedDict([('asap', 'ABE-0004813'), ('ecogene', 'EG13766'), ('ncbigene', '945876'), ('ncbigi', 'gi:16129403'), ('uniprot', 'P77674')])"
b2927,G_b2927,"OrderedDict([('asap', 'ABE-0009607'), ('ecogene', 'EG10368'), ('ncbigene', '947413'), ('ncbigi', 'gi:16130828'), ('uniprot', 'P0A9B6')])"
b2023,G_b2023,"OrderedDict([('asap', 'ABE-0006722'), ('ecogene', 'EG10450'), ('ncbigene', '946544'), ('ncbigi', 'gi:16129964'), ('uniprot', 'P60595')])"
b2025,G_b2025,"OrderedDict([('asap', 'ABE-0006727'), ('ecogene', 'EG10448'), ('ncbigene', '946516'), ('ncbigi', 'gi:16129966'), ('uniprot', 'P60664')])"
b3640,G_b3640,"OrderedDict([('asap', 'ABE-0011899'), ('ecogene', 'EG10251'), ('ncbigene', '948607'), ('ncbigi', 'gi:16131511'), ('uniprot', 'P06968')])"
b0425,G_b0425,"OrderedDict([('asap', 'ABE-0001474'), ('ecogene', 'EG13271'), ('ncbigene', '945065'), ('ncbigi', 'gi:16128410'), ('uniprot', 'P0A9J4')])"
b3772,G_b3772,"OrderedDict([('asap', 'ABE-0012321'), ('ecogene', 'EG10493'), ('ncbigene', '948287'), ('ncbigi', 'gi:16131630'), ('uniprot', 'P04968')])"
b0931,G_b0931,"OrderedDict([('asap', 'ABE-0003167'), ('ecogene', 'EG10742'), ('ncbigene', '946648'), ('ncbigi', 'gi:16128898'), ('uniprot', 'P18133')])"
b1764,G_b1764,"OrderedDict([('asap', 'ABE-0005872'), ('ecogene', 'EG10943'), ('ncbigene', '946768'), ('ncbigi', 'gi:16129718'), ('uniprot', 'P16456')])"
b2150,G_b2150,"OrderedDict([('asap', 'ABE-0007108'), ('ecogene', 'EG10593'), ('ncbigene', '949041'), ('ncbigi', 'gi:16130088'), ('uniprot', 'P0AEE5')])"
b2149,G_b2149,"OrderedDict([('asap', 'ABE-0007103'), ('ecogene', 'EG10592'), ('ncbigene', '949036'), ('ncbigi', 'gi:16130087'), ('uniprot', 'P0AAG8')])"
b2148,G_b2148,"OrderedDict([('asap', 'ABE-0007101'), ('ecogene', 'EG10594'), ('ncbigene', '949039'), ('ncbigi', 'gi:16130086'), ('uniprot', 'P23200')])"
b1640,G_b1640,"OrderedDict([('asap', 'ABE-0005488'), ('ecogene', 'EG13942'), ('ncbigene', '946810'), ('ncbigi', 'gi:16129598'), ('uniprot', 'P77570')])"
b0048,G_b0048,"OrderedDict([('asap', 'ABE-0000164'), ('ecogene', 'EG10326'), ('ncbigene', '944790'), ('ncbigi', 'gi:16128042'), ('uniprot', 'P0ABQ4')])"
b1606,G_b1606,"OrderedDict([('asap', 'ABE-0005364'), ('ecogene', 'EG13189'), ('ncbigene', '949096'), ('ncbigi', 'gi:16129564'), ('uniprot', 'P0AFS3')])"
b3390,G_b3390,"OrderedDict([('asap', 'ABE-0011069'), ('ecogene', 'EG10081'), ('ncbigene', '2847759'), ('ncbigi', 'gi:90111581'), ('uniprot', 'P0A6D7')])"
b0388,G_b0388,"OrderedDict([('asap', 'ABE-0001353'), ('ecogene', 'EG10082'), ('ncbigene', '945031'), ('ncbigi', 'gi:16128373'), ('uniprot', 'P0A6E1')])"
b1745,G_b1745,"OrderedDict([('asap', 'ABE-0005817'), ('ecogene', 'EG13996'), ('ncbigene', '946259'), ('ncbigi', 'gi:16129699'), ('uniprot', 'P76216')])"
b0114,G_b0114,"OrderedDict([('asap', 'ABE-0000397'), ('ecogene', 'EG10024'), ('ncbigene', '944834'), ('ncbigi', 'gi:16128107'), ('uniprot', 'P0AFG8')])"
b0115,G_b0115,"OrderedDict([('asap', 'ABE-0000400'), ('ecogene', 'EG10025'), ('ncbigene', '944794'), ('ncbigi', 'gi:16128108'), ('uniprot', 'P06959')])"
b3128,G_b3128,"OrderedDict([('asap', 'ABE-0010284'), ('ecogene', 'EG12522'), ('ncbigene', '947641'), ('ncbigi', 'gi:16131020'), ('uniprot', 'P39829')])"
b2255,G_b2255,"OrderedDict([('asap', 'ABE-0007460'), ('ecogene', 'EG14091'), ('ncbigene', '947683'), ('ncbigi', 'gi:16130190'), ('uniprot', 'P77398')])"
b0774,G_b0774,"OrderedDict([('asap', 'ABE-0002635'), ('ecogene', 'EG10117'), ('ncbigene', '945376'), ('ncbigi', 'gi:16128742'), ('uniprot', 'P12995')])"
b1605,G_b1605,"OrderedDict([('asap', 'ABE-0005362'), ('ecogene', 'EG13930'), ('ncbigene', '945159'), ('ncbigi', 'gi:16129563'), ('uniprot', 'P0AAE5')])"
b2818,G_b2818,"OrderedDict([('asap', 'ABE-0009245'), ('ecogene', 'EG10063'), ('ncbigene', '947289'), ('ncbigi', 'gi:16130722'), ('uniprot', 'P0A6C5')])"
b1489,G_b1489,"OrderedDict([('asap', 'ABE-0004963'), ('ecogene', 'EG13792'), ('ncbigene', '945815'), ('ncbigi', 'gi:162135902'), ('uniprot', 'P76129')])"
b3032,G_b3032,"OrderedDict([('asap', 'ABE-0009957'), ('ecogene', 'EG12187'), ('ncbigene', '947515'), ('ncbigi', 'gi:16130928'), ('uniprot', 'P0AEW4')])"
b0334,G_b0334,"OrderedDict([('asap', 'ABE-0001152'), ('ecogene', 'EG13603'), ('ncbigene', '945931'), ('ncbigi', 'gi:16128319'), ('uniprot', 'P77243')])"
b0092,G_b0092,"OrderedDict([('asap', 'ABE-0000326'), ('ecogene', 'EG10214'), ('ncbigene', '946324'), ('ncbigi', 'gi:16128085'), ('uniprot', 'P07862')])"
b0381,G_b0381,"OrderedDict([('asap', 'ABE-0001309'), ('ecogene', 'EG10213'), ('ncbigene', '945313'), ('ncbigi', 'gi:16128366'), ('uniprot', 'P0A6J8')])"
b1738,G_b1738,"OrderedDict([('asap', 'ABE-0005797'), ('ecogene', 'EG10140'), ('ncbigene', '945339'), ('ncbigi', 'gi:16129692'), ('uniprot', 'P69795')])"
b2715,G_b2715,"OrderedDict([('asap', 'ABE-0008926'), ('ecogene', 'EG10086'), ('ncbigene', '947154'), ('ncbigi', 'gi:49176263'), ('uniprot', 'P24241')])"
b1736,G_b1736,"OrderedDict([('asap', 'ABE-0005792'), ('ecogene', 'EG10142'), ('ncbigene', '946244'), ('ncbigi', 'gi:16129690'), ('uniprot', 'P69791')])"
b1737,G_b1737,"OrderedDict([('asap', 'ABE-0005795'), ('ecogene', 'EG10141'), ('ncbigene', '945982'), ('ncbigi', 'gi:16129691'), ('uniprot', 'P17334')])"
b2224,G_b2224,"OrderedDict([('asap', 'ABE-0007355'), ('ecogene', 'EG11672'), ('ncbigene', '946727'), ('ncbigi', 'gi:16130161'), ('uniprot', 'P76461')])"
b1216,G_b1216,"OrderedDict([('asap', 'ABE-0004082'), ('ecogene', 'EG11753'), ('ncbigene', '945790'), ('ncbigi', 'gi:16129179'), ('uniprot', 'P31801')])"
b0842,G_b0842,"OrderedDict([('asap', 'ABE-0002871'), ('ecogene', 'EG13696'), ('ncbigene', '945448'), ('ncbigi', 'gi:16128810'), ('uniprot', 'P0AEY8')])"
