,fluxes,kcat,MW,kcat_MW,equ
DGMPtex_reverse_num1,0.0,,,,dgmp_p --> dgmp_e
DTMPtex_reverse_num1,0.0,,,,dtmp_p --> dtmp_e
GMPtex_reverse_num1,0.0,,,,gmp_p --> gmp_e
IMPtex_reverse_num1,0.0,,,,imp_p --> imp_e
UMPtex_reverse_num1,0.0,,,,ump_p --> ump_e
G1Ptex_reverse_num1,0.0,,,,g1p_p --> g1p_e
SKMtex_reverse_num1,0.0,,,,skm_p --> skm_e
MNtex_reverse_num1,0.0,,,,mn2_p --> mn2_e
GAL1Ptex_reverse_num1,0.0,,,,gal1p_p --> gal1p_e
O2Stex_reverse_num1,0.0,,,,o2s_p --> o2s_e
HOMtex_reverse_num1,0.0,,,,hom__L_p --> hom__L_e
SO2tex_reverse_num1,0.0,,,,so2_p --> so2_e
SO2tpp_reverse,0.0,,,,so2_c --> so2_p
ACSERtex_reverse_num1,0.0,,,,acser_p --> acser_e
IPDDI_reverse,0.0,55097.274312,20.5083,2686.5841786983806,dmpp_c --> ipdp_c
DURADx_reverse,0.0,14611.841517600002,178.7966,81.72326273318397,h_c + nadh_c + ura_c --> 56dura_c + nad_c
ECOAH7_reverse_num1,0.0,25171.1905716,77.0722,326.5923455097947,h2o_c + hdd2coa_c --> 3hhdcoa_c
LDH_D_reverse,0.0,11290.7991132,146.1392,77.26057836090523,h_c + nadh_c + pyr_c --> lac__D_c + nad_c
ALAALAtex_reverse_num1,0.0,,,,alaala_p --> alaala_e
T2DECAI_reverse,0.0,17543.2976676,37.9381,462.4189842822914,cdec3eACP_c --> tdec2eACP_c
MALtex_reverse_num1,0.0,,,,mal__L_p --> mal__L_e
NO3tex_reverse_num1,0.0,,,,no3_p --> no3_e
HEXt2rpp_reverse,0.0,,,,h_c + hxa_c --> h_p + hxa_p
CLPNS180pp_reverse_num1,0.0,9824.3619408,54.8223,179.20375359662037,clpn180_p + glyc_p --> 2.0 pg180_p
CLPNS181pp_reverse_num1,0.0,10525.550868,54.8223,191.99396719947904,clpn181_p + glyc_p --> 2.0 pg181_p
CLPNS120pp_reverse_num1,0.0,17185.4877312,47.6335,360.7857438819318,clpn120_p + glyc_p --> 2.0 pg120_p
CLPNS160pp_reverse_num1,0.0,19150.7918472,47.6335,402.0446082525953,clpn160_p + glyc_p --> 2.0 pg160_p
CLPNS161pp_reverse_num1,0.0,13654.3439412,54.8223,249.06550694151835,clpn161_p + glyc_p --> 2.0 pg161_p
HPYRI_reverse,0.0,10252.3242384,58.7549,174.4930931445718,2h3oppan_c --> hpyr_c
GSNtex_reverse_num1,0.0,,,,gsn_p --> gsn_e
FORtex_reverse_num1,1.7777996261774744,,,,for_p --> for_e
D_LACt2pp_reverse_num1,0.0,,,,h_c + lac__D_c --> h_p + lac__D_p
RIBtex_reverse_num1,0.0,,,,rib__D_p --> rib__D_e
THMtex_reverse_num1,0.0,,,,thm_p --> thm_e
XYLUtex_reverse_num1,0.0,,,,xylu__L_p --> xylu__L_e
ALLtex_reverse_num1,0.0,,,,all__D_p --> all__D_e
34dhpactex_reverse_num1,0.0,,,,34dhpac_p --> 34dhpac_e
12PPDStpp_reverse,0.0,,,,12ppd__S_c --> 12ppd__S_p
EX_cl_e_reverse,0.001918095109177447,,,, --> cl_e
H2tpp_reverse,0.0,,,,h2_c --> h2_p
23DAPPAtex_reverse_num1,0.0,,,,23dappa_p --> 23dappa_e
PHEt2rpp_reverse_num1,0.0,,,,h_c + phe__L_c --> h_p + phe__L_p
GUI2_reverse,0.0,1106757.02052,53.9872,20500.35972452729,tagur_c --> galur_c
GLCtex_copy2_reverse_num1,0.0,,,,glc__D_p --> glc__D_e
12PPDRtpp_reverse,0.0,,,,12ppd__R_c --> 12ppd__R_p
3OAR120_reverse,0.0,168004.92085199998,102.2412,1643.2213320266192,3hddecACP_c + nadp_c --> 3oddecACP_c + h_c + nadph_c
PPALtex_reverse_num1,0.0,,,,ppal_p --> ppal_e
CA2tex_reverse_num1,0.0,,,,ca2_p --> ca2_e
CUtex_reverse_num1,0.0,,,,cu_p --> cu_e
12PPDRtex_reverse_num1,0.0,,,,12ppd__R_p --> 12ppd__R_e
F6Ptex_reverse_num1,0.0,,,,f6p_p --> f6p_e
GAMAN6Ptex_reverse_num1,0.0,,,,gam6p_p --> gam6p_e
ACONIs_reverse,0.0,,,,acon_C_c --> acon_T_c
ACONTb_reverse_num1,0.0,58615.67725200001,186.9962,313.45918928833856,icit_c --> acon_C_c + h2o_c
PPALtpp_reverse,0.0,,,,ppal_p --> ppal_c
PROGLYtex_reverse_num1,0.0,,,,progly_p --> progly_e
MICITDr_reverse,0.0,42684.560064,186.9962,228.2643180128794,micit_c --> 2mcacn_c + h2o_c
ACONTa_reverse_num1,0.0,34269.901524,186.9962,183.26522958220545,acon_C_c + h2o_c --> cit_c
3OAR140_reverse,0.0,10447.0432272,102.2412,102.18036591119822,3hmrsACP_c + nadp_c --> 3omrsACP_c + h_c + nadph_c
3OAR160_reverse,0.0,15760.1644164,102.2412,154.14690375699814,3hpalmACP_c + nadp_c --> 3opalmACP_c + h_c + nadph_c
CLPNS140pp_reverse_num1,0.0,25952.2417404,54.8223,473.3884156702656,clpn140_p + glyc_p --> 2.0 pg140_p
CLPNS141pp_reverse_num1,0.0,18706.2716844,54.8223,341.2164700204114,clpn141_p + glyc_p --> 2.0 pg141_p
CGLYtex_reverse_num1,0.0,,,,cgly_p --> cgly_e
3OAR60_reverse,0.0,16171.4984256,102.2412,158.1700765014495,3hhexACP_c + nadp_c --> 3ohexACP_c + h_c + nadph_c
3OAR80_reverse,0.0,41062.493484,102.2412,401.6237435006631,3hoctACP_c + nadp_c --> 3ooctACP_c + h_c + nadph_c
GTHOXtex_reverse_num1,0.0,,,,gthox_p --> gthox_e
3OAR40_reverse,0.0,15479.5928472,102.2412,151.4026913533879,3haACP_c + nadp_c --> actACP_c + h_c + nadph_c
3OAR100_reverse,0.0,21350.2799988,102.2412,208.82266638889212,3hdecACP_c + nadp_c --> 3odecACP_c + h_c + nadph_c
3OAR180_reverse,0.0,11764.0995588,102.2412,115.06222108895436,3hoctaACP_c + nadp_c --> 3ooctdACP_c + h_c + nadph_c
GTHRDtex_reverse_num1,0.0,,,,gthrd_p --> gthrd_e
EX_tungs_e_reverse,0.0,,,, --> tungs_e
FRULYSE_reverse,0.0,26511.742962,249.3506,106.32315688031233,frulys_c --> psclys_c
TUNGStex_reverse_num1,0.0,,,,tungs_p --> tungs_e
CAt6pp_reverse,0.001918095109177447,,,,ca2_p + na1_c --> ca2_c + na1_p
5DGLCNt2rpp_reverse,2.1127855760432555,,,,5dglcn_c + h_c --> 5dglcn_p + h_p
GALCTNLtex_reverse_num1,0.0,,,,galctn__L_p --> galctn__L_e
MALDtex_reverse_num1,0.0,,,,mal__D_p --> mal__D_e
OROTtex_reverse_num1,0.0,,,,orot_p --> orot_e
5DGLCNtex_reverse_num1,2.1127855760432555,,,,5dglcn_p --> 5dglcn_e
PPAtex_reverse_num1,0.0,,,,ppa_p --> ppa_e
PSCLYStex_reverse_num1,0.0,,,,psclys_p --> psclys_e
THYMtex_reverse_num1,0.0,,,,thym_p --> thym_e
MG2t3_2pp_reverse,0.0,,,,2.0 h_p + mg2_c --> 2.0 h_c + mg2_p
POR5_reverse_num1,0.0,52980.56892,148.5614,356.62405523911326,accoa_c + co2_c + 2.0 flxr_c + h_c --> coa_c + 2.0 flxso_c + pyr_c
HACD8_reverse_num1,0.0,23805.6572664,159.1878,149.5444830973228,3hodcoa_c + nad_c --> 3ohodcoa_c + h_c + nadh_c
CTECOAI8_reverse,0.0,51918.913944,159.1878,326.1488251235333,od2coa_c --> odecoa_c
CTECOAI6_reverse,0.0,29128.1296356,159.1878,182.9796607252566,td2coa_c --> tdecoa_c
EX_slnt_e_reverse,0.0,,,, --> slnt_e
RFAMPtex_reverse,0.0,,,,rfamp_p --> rfamp_e
MINCYCtex_reverse_num1,0.0,,,,mincyc_p --> mincyc_e
DOXRBCNtex_reverse_num1,0.0,,,,doxrbcn_p --> doxrbcn_e
ETOHtrpp_reverse,0.0,,,,etoh_c --> etoh_p
REPHACCOAI_reverse,0.0,10703.3475384,28.4046,376.81740064637415,2oxpaccoa_c --> rephaccoa_c
DHNPTE_reverse,0.0,10065.0476808,108.9562,92.3770072818252,dhmpt_c --> dhnpt_c
CMtex_reverse_num1,0.0,,,,cm_p --> cm_e
LALALGLUtex_reverse_num1,0.0,,,,LalaLglu_p --> LalaLglu_e
5MTRtex_reverse_num1,0.0,,,,5mtr_p --> 5mtr_e
LALADGLUtex_reverse_num1,0.0,,,,LalaDglu_p --> LalaDglu_e
3HPPtex_reverse_num1,0.0,,,,3hpp_p --> 3hpp_e
FUSAtex_reverse_num1,0.0,,,,fusa_p --> fusa_e
NOVBCNtex_reverse,0.0,,,,novbcn_p --> novbcn_e
QUIN2tex_reverse_num1,0.0,,,,quin_p --> quin_e
FORCT_reverse,0.0,129064.068504,91.6564,1408.1293668963651,for_c + oxalcoa_c --> forcoa_c + oxa_c
HADPCOADH3_reverse,0.0,18258.392754,51.7326,352.9378526113128,h_c + nadh_c + oxadpcoa_c --> 3hadpcoa_c + nad_c
CTECOAI7_reverse,0.0,198000.0,159.1878,1243.8139103624774,hdd2coa_c --> hdcoa_c
MEOHtrpp_reverse,7.37020214861651e-07,,,,meoh_c --> meoh_p
SELtex_reverse_num1,0.0,,,,sel_p --> sel_e
MEOHtex_reverse_num1,7.37020214861651e-07,,,,meoh_p --> meoh_e
TTRCYCtex_reverse_num1,0.0,,,,ttrcyc_p --> ttrcyc_e
DHACOAH_reverse,0.0,12132.6056928,27.2374,445.439200981004,3hadpcoa_c --> 23dhacoa_c + h2o_c
SLNTtex_reverse_num1,0.0,,,,slnt_p --> slnt_e
ALDD19xr_reverse,0.0,9300.7587096,214.7965,43.30032709843968,2.0 h_c + nadh_c + pac_c --> h2o_c + nad_c + pacald_c
VPAMTr_reverse,0.0,10207.7989956,46.7112,218.53000983918204,pyr_c + val__L_c --> 3mob_c + ala__L_c
CH4tex_reverse,0.0,,,,ch4_p --> ch4_e
TARTRDtex_reverse_num1,0.0,,,,tartr__D_p --> tartr__D_e
BTNtex_reverse_num1,0.0,,,,btn_p --> btn_e
DMSOtpp_reverse,0.0,,,,dmso_c --> dmso_p
PYDXtex_reverse_num1,0.0,,,,pydx_p --> pydx_e
SUCASPtpp_reverse_num1,0.0,,,,asp__L_c + succ_p --> asp__L_p + succ_c
SUCMALtpp_reverse_num1,0.0,,,,mal__L_c + succ_p --> mal__L_p + succ_c
PYDXNtex_reverse_num1,0.0,,,,pydxn_p --> pydxn_e
PYDAMtex_reverse_num1,0.0,,,,pydam_p --> pydam_e
13PPDH2_reverse,0.0,10451.4447852,84.194,124.13526837066776,13ppd_c + nadp_c --> 3hppnl_c + h_c + nadph_c
SUCTARTtpp_reverse,0.0,,,,succ_p + tartr__D_c --> succ_c + tartr__D_p
CHTBStex_reverse_num1,0.0,,,,chtbs_p --> chtbs_e
GHBDHx_reverse,0.0,135145.733652,124.6326,1084.352999552284,ghb_c + nad_c --> h_c + nadh_c + sucsal_c
APPLDHr_reverse,0.0,20318.8255812,309.6976,65.6085987789379,appl_c + nad_c --> aact_c + h_c + nadh_c
DHNPA2r_reverse,0.0,11082.1641192,108.9562,101.71210191985404,6hmhpt_c + gcald_c --> dhnpt_c
QUIN2tpp_reverse,0.0,,,,quin_c --> quin_p
CRNDtex_reverse_num1,0.0,,,,crn__D_p --> crn__D_e
NADHXE_reverse,0.0,13156.1845416,54.6503,240.73398575305168,nadhx__R_c --> nadhx__S_c
NADPHXE_reverse,0.0,922865.21784,54.6503,16886.736538317262,nadphx__S_c --> nadphx__R_c
DXYLONtpp_reverse,0.0,,,,dxylnt_c --> dxylnt_p
2DDARAA_reverse_num1,0.0,9688.4084736,32.7217,296.0851200762797,gcald_c + pyr_c --> 2ddara_c
DXYLONtex_reverse_num1,0.0,,,,dxylnt_p --> dxylnt_e
PSURItex_reverse_num1,0.0,,,,psuri_p --> psuri_e
DHPStex_reverse,0.0,,,,dhps_p --> dhps_e
FMNtex_reverse_num1,0.0,,,,fmn_e --> fmn_p
CLBtex_reverse_num1,0.0,,,,cellb_p --> cellb_e
ACOXT_reverse,0.0,10077.212412,83.3415,120.91469930346828,ac_c + oxalcoa_c --> accoa_c + oxa_c
4ABZGLUH_reverse,0.0,31226.5082484,197.5637,158.05792384127247,4abz_c + glu__L_c --> 4abzglu_c + h2o_c
4ABZGLUtr_reverse,0.0,,,,4abzglu_c + h_c --> 4abzglu_p + h_p
5DKGR_reverse_num1,0.0,23521.1773896,27.07,868.9020092205394,5dglcn_c + h_c + nadh_c --> glcn_c + nad_c
GLYtpp_reverse,0.0,,,,gly_p --> gly_c
FADtex_reverse_num1,0.0,,,,fad_e --> fad_p
LKDRA_reverse,0.0,9819.4111128,173.4961,56.59730168459118,lald__L_c + pyr_c --> lkdr_c
METNA_reverse,0.0,27085.9754304,38.4954,703.6158977540175,acmet_c + coa_c + h_c --> accoa_c + met__L_c
2DGLCtex_reverse_num1,0.0,,,,2dglc_p --> 2dglc_e
PUACGAMS_reverse,0.0,82566.781596,66.8476,1235.1495281206803,uacgam_c --> puacgam_c + udp_c
SQtex_reverse,0.0,,,,sq_p --> sq_e
URATEtex_reverse_num1,0.0,,,,urate_p --> urate_e
ARHGDx_reverse,0.0,9808.8343596,176.7031,55.51025624111857,akg_c + h_c + nadh_c --> nad_c + r2hglut_c
Ftex_reverse_num1,0.0,,,,f_e --> f_p
CYSItex_reverse_num1,0.0,,,,cysi__L_p --> cysi__L_e
CS1tex_reverse_num1,0.0,,,,cs1_p --> cs1_e
MEPNtex_reverse_num1,0.0,,,,mepn_p --> mepn_e
UDPGPT_reverse,0.0,46403.306208,52.4085,885.4156521938235,udcpgl_c + ump_c --> udcpp_c + udpg_c
4ABZGLUtex_reverse_num1,0.0,,,,4abzglu_p --> 4abzglu_e
4HTHRA_reverse,8.21777539570741e-05,16492.0014972,145.9788,112.97531899974516,gcald_c + gly_c --> 4hthr_c
METGLCURtex_reverse_num1,0.0,,,,metglcur_p --> metglcur_e
AI2tex_reverse_num1,0.0,,,,mththf_p --> mththf_e
ASPtpp_reverse,0.0,,,,asp__L_c --> asp__L_p
FUMt1pp_reverse,0.0,,,,fum_c --> fum_p
SUCCt1pp_reverse,0.0,,,,succ_c --> succ_p
ALATA_D2_num2,0.0,9300.5069976,145.9788,63.71135396098611,ala__D_c + pydx5p_c --> pyam5p_c + pyr_c
G3PD5_num2,0.0,60326.17992,113.5011,531.5030419969498,glyc3p_c + q8_c --> dhap_c + q8h2_c
LEUTAi_num2,0.16602522721091725,54098.622612,87.0756,621.2833745848435,4mop_c + glu__L_c --> akg_c + leu__L_c
ALATA_L2_num2,0.0,22488.0471504,90.6332,248.12151783673087,ala__L_c + pydx5p_c --> pyam5p_c + pyr_c
ACP1_FMN_num2,0.0,23467.2357204,27.1218,865.2536232993385,fmn_c + h2o_c --> pi_c + ribflv_c
ACP1_FMN_num3,0.0,23467.2357204,30.1962,777.1585736085997,fmn_c + h2o_c --> pi_c + ribflv_c
HCO3E_num2,1.0543575347341856,32760.0,47.5285,689.2706481374333,co2_c + h2o_c --> h_c + hco3_c
ECOAH4_num2,0.0,41618.871828,159.1878,261.4451096629264,3hdcoa_c --> dc2coa_c + h2o_c
HXPRT_num2,0.0,17665.8458472,80.461,219.557870859174,hxan_c + prpp_c --> imp_c + ppi_c
NDPK5_num2,0.0,9864.9134928,61.8538,159.48758997507025,atp_c + dgdp_c --> adp_c + dgtp_c
ACALD_num2,0.0,347838.28218,3845.0896,90.46298483655622,acald_c + coa_c + nad_c --> accoa_c + h_c + nadh_c
PPA_num2,1.249095963985789,303342.672204,26.9004,11276.511583619576,h2o_c + ppi_c --> h_c + 2.0 pi_c
PPA_num3,0.0,303342.672204,118.2214,2565.886313340901,h2o_c + ppi_c --> h_c + 2.0 pi_c
ALAR_num2,0.0,113967.72324,78.3059,1455.4168107383991,ala__L_c --> ala__D_c
ALATA_L_num2,0.0,63159.7104,92.4324,683.3070481779117,akg_c + ala__L_c --> glu__L_c + pyr_c
XYLK_num2,0.0,24801.4977948,105.2365,235.6739134691861,atp_c + xylu__D_c --> adp_c + h_c + xu5p__D_c
ASPTA_num2,0.0,13921.6490172,87.0756,159.88002399294407,akg_c + asp__L_c --> glu__L_c + oaa_c
FBP_num2,0.0,274394.256768,147.3357,1862.374541730212,fdp_c + h2o_c --> f6p_c + pi_c
FBP_num3,0.0,274394.256768,71.7046,3826.731573260293,fdp_c + h2o_c --> f6p_c + pi_c
FBP_num4,0.0,274394.256768,29.7211,9232.304886696656,fdp_c + h2o_c --> f6p_c + pi_c
PYK_num2,4.043116224369835,427444.77816,202.9177,2106.4933131018142,adp_c + h_c + pep_c --> atp_c + pyr_c
A5PISO_num2,0.014339465300348284,55549.16712,136.1257,408.0725911418637,ru5p__D_c --> ara5p_c
ACHBS_num2,0.0,67064.871564,161.9222,414.179597139861,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c
ACLS_num2,0.3222130771039686,241177.320468,143.0927,1685.4620848443,h_c + 2.0 pyr_c --> alac__S_c + co2_c
CHORM_num2,0.11917027258141008,123098.130864,84.085,1463.9725380745674,chor_c --> pphn_c
ECOAH6_num2,0.0,36593.980488,159.1878,229.8793028611489,3htdcoa_c --> h2o_c + td2coa_c
FBA_num2,0.0,37445.931792,381.0919,98.2595846093816,fdp_c --> dhap_c + g3p_c
TALA_num2,0.8755340743289162,49937.715972,35.6588,1400.4317579952217,g3p_c + s7p_c --> e4p_c + f6p_c
TKT1_num2,0.8755340743289162,182904.1236,73.0427,2504.071229568458,r5p_c + xu5p__D_c --> g3p_c + s7p_c
ALCD2x_num2,0.0,65388.128904000005,141.5183,462.04716212673554,etoh_c + nad_c --> acald_c + h_c + nadh_c
ALDD2y_num2,0.0,22093.1682012,84.194,262.40786993372444,acald_c + h2o_c + nadp_c --> ac_c + 2.0 h_c + nadph_c
ALDD2y_num3,0.0,22093.1682012,225.2254,98.0935906927016,acald_c + h2o_c + nadp_c --> ac_c + 2.0 h_c + nadph_c
ALDD2y_num4,0.0,22093.1682012,31.488,701.6377096417682,acald_c + h2o_c + nadp_c --> ac_c + 2.0 h_c + nadph_c
ALDD2y_num5,0.0,22093.1682012,36.5018,605.2624309266939,acald_c + h2o_c + nadp_c --> ac_c + 2.0 h_c + nadph_c
NADDP_num2,0.0,10638.0054396,73.6061,144.52613899663208,h2o_c + nad_c --> amp_c + 2.0 h_c + nmn_c
NMNAT_num2,0.0,9306.7156656,24.528,379.4323086105675,atp_c + h_c + nmn_c --> nad_c + ppi_c
HMPK1_num2,0.0,15927.764814,61.6948,258.1702965890156,4ahmmp_c + atp_c --> 4ampm_c + adp_c + h_c
NDPK6_num2,0.0,9855.5755464,61.8538,159.33662194400347,atp_c + dudp_c --> adp_c + dutp_c
NDPK8_num2,0.0,15171.8703768,61.8538,245.2859869046041,atp_c + dadp_c --> adp_c + datp_c
DURIPP_num2,0.0,31920.232392,155.6995,205.01178482910996,duri_c + pi_c --> 2dr1p_c + ura_c
CYSDS_num2,0.0,13182.3780156,211.0938,62.44796396483459,cys__L_c + h2o_c --> h2s_c + nh4_c + pyr_c
NDP3_num2,0.0,34101.470469600004,35.3527,964.6072427169638,gdp_c + h2o_c --> gmp_c + h_c + pi_c
PMDPHT_num2,0.0001643555079141482,9471.6204372,27.1218,349.2253625201868,5aprbu_c + h2o_c --> 4r5au_c + pi_c
G1PP_num2,0.0,9921.6603216,23.0075,431.23591531457134,g1p_c + h2o_c --> glc__D_c + pi_c
G1PP_num3,0.0,9921.6603216,29.7211,333.82547488484613,g1p_c + h2o_c --> glc__D_c + pi_c
PFL_num2,0.0,66265.409376,198.9187,333.12810397413614,coa_c + pyr_c --> accoa_c + for_c
PFL_num3,1.8179167420026996,66265.409376,114.1398,580.5635665736229,coa_c + pyr_c --> accoa_c + for_c
PFL_num4,0.0,66265.409376,213.2029,310.8091370989794,coa_c + pyr_c --> accoa_c + for_c
PTAr_num2,0.0,547821.76428,72.1335,7594.554046039635,accoa_c + pi_c --> actp_c + coa_c
ACKr_num2,0.0,168823.251792,43.2904,3899.784982166947,ac_c + atp_c --> actp_c + adp_c
ACKr_num3,0.0,168823.251792,43.3841,3891.362314580688,ac_c + atp_c --> actp_c + adp_c
NTPP1_num2,0.0,29218.073666400003,60.8246,480.3660635071994,dgtp_c + h2o_c --> dgmp_c + h_c + ppi_c
NTPP2_num2,0.0,10172.328768,60.8246,167.24037261239695,gtp_c + h2o_c --> gmp_c + h_c + ppi_c
IPMD_num2,0.16602522721091725,17640.0,40.3149,437.5553455422189,3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c
PUNP5_num2,0.0,18776.875842,155.6995,120.59689235996262,ins_c + pi_c --> hxan_c + r1p_c
PUNP6_num2,0.0,19606.6029096,179.0077,109.5293828678878,din_c + pi_c --> 2dr1p_c + hxan_c
RNDR1_num2,0.0,9882.9052704,270.3917,36.550327803701066,adp_c + trdrd_c --> dadp_c + h2o_c + trdox_c
RNDR3_num2,0.0,12566.4747876,274.1399,45.83964168513959,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c
RNDR4_num2,0.0,10859.4863892,274.1399,39.61293627523757,trdrd_c + udp_c --> dudp_c + h2o_c + trdox_c
PUNP3_num2,0.0,16041.2979096,155.6995,103.02729237794598,gsn_c + pi_c --> gua_c + r1p_c
NADH9_num2,0.0,10293.4264572,47.3587,217.35027475838652,2dmmq8_c + h_c + nadh_c --> 2dmmql8_c + nad_c
NADH9_num3,0.0,10293.4264572,83.3822,123.44872715279762,2dmmq8_c + h_c + nadh_c --> 2dmmql8_c + nad_c
NADH9_num4,0.0,10293.4264572,40.7511,252.5926038119217,2dmmq8_c + h_c + nadh_c --> 2dmmql8_c + nad_c
NADH10_num2,0.0,21675.0415536,47.3587,457.67813630019407,h_c + mqn8_c + nadh_c --> mql8_c + nad_c
NADH10_num3,0.0,21675.0415536,40.7511,531.8885024845955,h_c + mqn8_c + nadh_c --> mql8_c + nad_c
NADH10_num4,0.0,21675.0415536,83.3822,259.94806509782666,h_c + mqn8_c + nadh_c --> mql8_c + nad_c
FUM_num2,0.0,104334.9147,120.5972,865.1520491354692,fum_c + h2o_c --> mal__L_c
FUM_num3,0.0,104334.9147,201.9555,516.623289288977,fum_c + h2o_c --> mal__L_c
GLCP_num2,0.0,26911.7995104,181.0448,148.64718296465847,glycogen_c + pi_c --> g1p_c
HACD5_num2,0.0,40209.199668,77.0722,521.7082121439378,3oddcoa_c + h_c + nadh_c --> 3hddcoa_c + nad_c
ABTA_num2,0.0,33853.97349,44.7291,756.8668605002111,4abut_c + akg_c --> glu__L_c + sucsal_c
SERD_L_num2,0.0,78829.072704,48.9066,1611.8289291015938,ser__L_c --> nh4_c + pyr_c
SERD_L_num3,0.0,78829.072704,97.0433,812.308244917475,ser__L_c --> nh4_c + pyr_c
SERD_L_num4,0.0,78829.072704,48.7529,1616.9104341280213,ser__L_c --> nh4_c + pyr_c
SERD_L_num5,0.0,78829.072704,140.9296,559.3507162725219,ser__L_c --> nh4_c + pyr_c
THRD_num2,0.0,74588.90950800001,40.3513,1848.4883884286255,nad_c + thr__L_c --> 2aobut_c + h_c + nadh_c
RBP4E_num2,0.0,84320.750844,102.0756,826.0617703349283,ru5p__L_c --> xu5p__D_c
RBP4E_num3,0.0,84320.750844,25.5609,3298.817758529629,ru5p__L_c --> xu5p__D_c
NTD2_num2,0.0,9722.7663408,26.9004,361.43575340143633,h2o_c + ump_c --> pi_c + uri_c
NTD2_num3,0.0,9722.7663408,27.1631,357.9402329189231,h2o_c + ump_c --> pi_c + uri_c
NTD4_num2,0.0,25068.671154,27.1631,922.8943365816124,cmp_c + h2o_c --> cytd_c + pi_c
NTD5_num2,0.0,10199.2364712,26.9004,379.1481342730963,dtmp_c + h2o_c --> pi_c + thymd_c
NTD5_num3,0.0,10199.2364712,25.3006,403.1223161189853,dtmp_c + h2o_c --> pi_c + thymd_c
NTD5_num4,0.0,10199.2364712,20.2554,503.531723451524,dtmp_c + h2o_c --> pi_c + thymd_c
NTD6_num2,0.0,14096.0551104,26.9004,524.009126644957,damp_c + h2o_c --> dad_2_c + pi_c
NTD6_num3,0.0,14096.0551104,20.2554,695.9159093575047,damp_c + h2o_c --> dad_2_c + pi_c
PYDXPP_num2,0.0,29369.9036412,30.3709,967.040938569486,h2o_c + pydx5p_c --> pi_c + pydx_c
PYDXPP_num3,0.0,29369.9036412,29.7077,988.6293331762472,h2o_c + pydx5p_c --> pi_c + pydx_c
PYDXPP_num4,0.0,29369.9036412,27.1631,1081.2427020921766,h2o_c + pydx5p_c --> pi_c + pydx_c
HACD6_num2,0.0,31487.3037504,77.0722,408.5429473973755,3otdcoa_c + h_c + nadh_c --> 3htdcoa_c + nad_c
ECOAH1_num2,0.0,43149.264552,159.1878,271.05886601862704,3hbcoa_c --> b2coa_c + h2o_c
ECOAH2_num2,0.0,48500.51292,159.1878,304.6748112606619,3hhcoa_c --> h2o_c + hx2coa_c
ECOAH3_num2,0.0,44125.787664,159.1878,277.19327526355664,3hocoa_c --> h2o_c + oc2coa_c
G3PT_num2,0.0,9873.8253288,27.1631,363.5014165835269,glyc3p_c + h2o_c --> glyc_c + pi_c
PYDXK_num2,0.0,9301.0448556,62.6444,148.47368408987873,atp_c + pydx_c --> adp_c + h_c + pydx5p_c
ALCD19_num2,0.0,66988.944936,3845.0896,17.421946405618222,glyald_c + h_c + nadh_c --> glyc_c + nad_c
TGBPA_num2,0.0,31362.7678812,77.9206,402.4964884921317,tagdp__D_c --> dhap_c + g3p_c
KAS14_num2,0.0,9362.983381200002,86.0915,108.75618825551886,acACP_c + h_c + malACP_c --> ACP_c + actACP_c + co2_c
HACD4_num2,0.0,38552.38416,77.0722,500.2112844838996,3odcoa_c + h_c + nadh_c --> 3hdcoa_c + nad_c
HACD7_num2,0.0,34363.0920204,159.1878,215.8651103941382,3ohdcoa_c + h_c + nadh_c --> 3hhdcoa_c + nad_c
DMSOR1_num2,0.0,51527.575512,144.0938,357.59745049405325,dmso_c + mql8_c --> dms_c + h2o_c + mqn8_c
NTD9_num2,0.0,9725.196348,26.9004,361.5260868983361,gmp_c + h2o_c --> gsn_c + pi_c
NTD9_num3,0.0,9725.196348,25.3988,382.8998357402712,gmp_c + h2o_c --> gsn_c + pi_c
NTD9_num4,0.0,9725.196348,27.1631,358.0296927817517,gmp_c + h2o_c --> gsn_c + pi_c
CAT_num2,0.0,190740.270204,320.0953,595.8858821232302,2.0 h2o2_c --> 2.0 h2o_c + o2_c
AB6PGH_num2,0.0,42497.061408,55.3608,767.6381375991677,arbt6p_c + h2o_c --> g6p_c + hqn_c
AB6PGH_num3,0.0,42497.061408,53.9349,787.9325150876334,arbt6p_c + h2o_c --> g6p_c + hqn_c
UDCPDP_num2,0.01024015886528778,15096.386152799998,22.3986,673.987934638772,h2o_c + udcpdp_c --> h_c + pi_c + udcpp_c
UDCPDP_num3,0.0,15096.386152799998,29.7588,507.2914953828783,h2o_c + udcpdp_c --> h_c + pi_c + udcpp_c
HACD1_num2,0.0,38780.618328,77.0722,503.172587885126,aacoa_c + h_c + nadh_c --> 3hbcoa_c + nad_c
HACD2_num2,0.0,39035.142144,77.0722,506.4749954458287,3ohcoa_c + h_c + nadh_c --> 3hhcoa_c + nad_c
ACACCT_num2,0.0,27123.738894,57.5623,471.2066559883813,acac_c + accoa_c --> aacoa_c + ac_c
G1PTT_num2,0.0,10400.1490008,130.9376,79.42828492961533,dttp_c + g1p_c + h_c --> dtdpglu_c + ppi_c
